Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Crime type,Last outcome category,Context
279b6e0b70e2e99b0e8ea14e02e6fba0ca580d441c8486852ba20a3e0549aeaf,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-5.944303,54.610955,On or near Cliftonpark Avenue,,,Violence and sexual offences,,
be85ce0ff53476740b6289edd33dd7f677b4b2cf38f633b744e6ccba85a18008,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-7.323092,54.994850,On or near Bishop Street Within,,,Violence and sexual offences,,
04a4e2f8d988571f0c06205dad6f083ffbdeb47e68b847bc360682591a65672b,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-5.896849,54.588018,On or near Ardgowan Drive,,,Violence and sexual offences,,
bc7b21bc06f6e2ae879f69214dec7cd3d296383e84f44a7324accd1d4d6f4116,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-6.267384,54.351244,On or near Castlewellan Road,,,Violence and sexual offences,,
5a86fec6803742e283eda24a2e72dfe82fda99ad058678952e9958557f8418d7,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-6.279922,54.853896,On or near Montague Avenue,,,Violence and sexual offences,,
c4f06322e91229de8839bcaf0d4564dfc0bbefbcce26ec4840084d4941dd06f8,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-6.032903,54.044401,On or near St. Columbas Villas,,,Violence and sexual offences,,
7b6606e62cc13a68cba80f19c2ac14367ca72495caf4e172ab254f8081f9e0cd,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-5.905309,54.563645,On or near Glencregagh Road,,,Violence and sexual offences,,
617d5313de40f868ae7ce5759d2197d855ace14deefa19cc9848aa034aeece6c,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-6.267384,54.351244,On or near Castlewellan Road,,,Violence and sexual offences,,
7e93873e8ce7fef49c0fdbffa4836afb8be959082ae85902db20c1c735a4552c,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-5.938546,54.580622,On or near Malone Road,,,Violence and sexual offences,,
093499bf31763216e07d7b6f868e22d82e75b5d14f14907c1283eac0d0e97e8f,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-5.668955,54.661593,On or near ,,,Violence and sexual offences,,
4d48f3eddfd487b5f6474fe22f414df6bd1108c4801e6e6aec9c8967ce4638f5,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-5.935297,54.586129,On or near University Square Mews,,,Violence and sexual offences,,
d0de6d606c0b0c9f3c53600eb20fc30ed1bc77f5612863340afbe9787d24c747,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-7.325376,55.003989,On or near ,,,Violence and sexual offences,,
9397d34ff8d5b58a6f08c16dfa73c949fa738c612d5d7475b8d3e9ff70fcd2ee,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-5.899994,54.585817,On or near ,,,Violence and sexual offences,,
e53f5ceda8c8b39182f217ae3dbceab22c976ce0a53b3a892cdde6c5e273e6da,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-7.320825,55.029115,On or near Fern Park,,,Violence and sexual offences,,
7a9c3045ba0cd190d783cfb8a7e0972514bea2ec1ecb35507a08b3b0f369539f,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-5.942279,54.624380,On or near Madison Avenue,,,Violence and sexual offences,,
5e179d99c9bb4c6818cb97f3c8d034f08a04780e8584f9097dc26c8c6c877a39,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-6.940805,54.486948,On or near Killeeshill Road,,,Violence and sexual offences,,
0919a85f4d130d691066b4253d23452737deb231392d08247603014d559d22f8,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-5.831323,54.638742,On or near Hillview Place,,,Violence and sexual offences,,
f90079612f47fc15880de10b4b3cef8ac6ee79bde8d7a530dc65e305288e0189,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-5.919610,54.263531,On or near Annsborough Park,,,Violence and sexual offences,,
14f7f2282b2731adcfe85227575b561467fbc3f34596d1b7c6637c3c6884f879,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-5.932499,54.598004,On or near College Street,,,Violence and sexual offences,,
a7ba311d1ca8888d53da5406958917746a183c3f83dec94747c416f099fa29a1,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-5.828267,54.589412,On or near Kinross Avenue,,,Violence and sexual offences,,
bc667dd6a296cdd64d349c5c6ff0a2fb542c691fcf40bf198032b591693c53bc,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-6.028112,54.518044,On or near Delacherois Avenue,,,Violence and sexual offences,,
e7dff12697afa0f84b787063605ca70c1c8c5398a5303aac39c3349f930281cf,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-5.699460,54.647036,On or near ,,,Violence and sexual offences,,
90297f61617c03bded3237e8610405a332896b41abf825f12b8aa4c6658ea7e2,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-5.970205,54.590026,On or near Rockville Street,,,Violence and sexual offences,,
9e23388d1fcbeb5ec6a3cde92ae4efb904718cd62ba06cc20cd8f4f29e431081,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-6.767941,54.503681,On or near Castle Gardens,,,Violence and sexual offences,,
d21973dd221c0f3cf28bb3b5340927e0ac5fbd92b1ccb16f22535b0ada0e2dad,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-6.361041,54.440377,On or near Moyraverty Court,,,Violence and sexual offences,,
8b5d127fdbabffda7ca2c9f303ff9e33891c161a030bdd0f2d0809ff46e5a12e,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-5.880955,54.526408,On or near Manse Park,,,Violence and sexual offences,,
4c30b35f6a29558ef170a1b45402e4ea31221ad64fee9042f038b4bda674f6af,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-5.546174,54.381798,On or near The Square,,,Violence and sexual offences,,
bc2dd8c889a4b07e96a1da9371c141a738b858cd63fd0f9596ac776841b2bc2c,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-6.268234,54.346036,On or near Kenlis Court,,,Violence and sexual offences,,
4e1d505db8bfc0f1885a5e2ed856aae47137e28216b80f0298659ff11c8263b4,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-6.331197,54.157577,On or near Rampart Road,,,Violence and sexual offences,,
aa838a95eda7b8a4338c4ed44308c10e670a889e9e30d6373da514320d2e8365,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-6.272380,54.847114,On or near ,,,Violence and sexual offences,,
91f82966987692d2d0f775ba98a8cf286f35e9908faeed892026f8f4251a92ef,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-5.956481,54.597765,On or near Kilmore Square,,,Violence and sexual offences,,
e0a589c0532fe483c79fde4062e013ff8dc399812cc485f9b7e36585f6ee90ee,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-5.931620,54.539631,On or near Ballycoan Road,,,Violence and sexual offences,,
75efa98054ea40251759b544ff54113e0368caae76aa86da085bff723b674094,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-5.931152,54.608997,On or near ,,,Violence and sexual offences,,
a83334b8e0fddf7fc2d3655a12ff21ab68108566df275859500184180dd86da7,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-6.341752,54.176915,On or near Monaghan Street,,,Violence and sexual offences,,
edc78d497686878a7b1690fc40d13845d39645600b3cbae09e016804a523bc68,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-6.658619,54.360675,On or near St. Brigids Hill,,,Violence and sexual offences,,
79e28d5fd2b20e213e0d93c84c5b27d8d12a49be1fa344ab1cd9dd7d3fdc3bff,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-7.405367,54.424844,On or near Dooneen Road,,,Violence and sexual offences,,
3248bae5749240d0a05a9365edd63661a2500bcb12d61fb35149e370ed656e7f,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-5.922639,54.597431,On or near ,,,Violence and sexual offences,,
7c1c86a68bb39d7b1b905b472ba053c2dec73bba90779aaf06fa6d4bb61719ea,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-5.957940,54.574195,On or near ,,,Violence and sexual offences,,
01c4971330ba99d0d68e52bb954996d2ebe6a9c80b571c88b794acb265bf4d9b,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-7.479770,54.812516,On or near Carlton Drive,,,Violence and sexual offences,,
00b1fc4e9026b6363a4e292b87a60ac6c1378b98c7b8e0a638dccb75e1d6ab44,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-7.479770,54.812516,On or near Carlton Drive,,,Violence and sexual offences,,
fe54e15424f33c6a03b24bc3d30983a0ef695148fc0e8ba9e9418383e5fbd001,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-7.312712,55.015290,On or near Culmore Road,,,Violence and sexual offences,,
63255b155ae9a1f1d1db32ffc9a5304fe4de3535339766601a7cf3ce0489f87d,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-6.713843,55.182019,On or near Mullaghacall Crescent,,,Violence and sexual offences,,
4035590fa7792143b02d5d52ce7c009a3b54ab2a0cc6a978664e316e59da04a8,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-5.934622,54.595794,On or near Howard Street,,,Violence and sexual offences,,
e6d9ef5c79949c9bc62c5b84b7a8e6fd82d09b9c69b006021be33fcabb5c2536,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-6.047732,54.511444,On or near Bow Street,,,Violence and sexual offences,,
40794500a2845c943a0f4910461d9c39868a2930f689d2dfa9659625aa7a15cc,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-5.630322,54.653726,On or near Silverbirch Gardens,,,Violence and sexual offences,,
0d1751b2b546e38c1be343ee6c2e93e2d7c0eea6c9d96c897017bb607ea0b22a,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-7.319318,55.022109,On or near Carnhill,,,Violence and sexual offences,,
104f5629949c408c909675a36385b8d9ae3b631e9c3bdb7e91a45b57df85edc0,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-5.934622,54.595794,On or near Howard Street,,,Violence and sexual offences,,
8c244b370747c1930a4e0967254778ddbb69f6a409e62beebe5f92191a09a3a1,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-5.851110,54.619246,On or near Orchard Court,,,Violence and sexual offences,,
8d30c678193105253b548f92bd2e972c39f192ae7cc3af3812c0d7b3bcc6e1ec,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-5.681478,54.641751,On or near ,,,Violence and sexual offences,,
711d36eaca60433e0e4071f6a36017c6733337de371822e1a32bd1d67145fcc2,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-5.934622,54.595794,On or near Howard Street,,,Violence and sexual offences,,
c13a6e1117b5c2d6bcab478b935ae26d80f43d10ae31a9bc1f5428e21a3e681e,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-7.182481,54.991389,On or near ,,,Violence and sexual offences,,
4e67c080014aa6295aa33d2b53b259e94999e7cbffd9da06bf4c6b45e593d877,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-6.692158,54.533691,On or near Gortview Manor,,,Violence and sexual offences,,
5ce56537c474033f66d3af0c879ea01e9c888f61671ec1708e44ae18359bef41,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-7.182481,54.991389,On or near ,,,Violence and sexual offences,,
d0b8cdfd95d163a5dba40dce88fa5e4b9a3cb0bb0b9e8b28347c64f9af9cf16c,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-7.182481,54.991389,On or near ,,,Violence and sexual offences,,
f2400c9f7a3739df6a3d35f75b4a7e1b29dad5612d60d4073a377132ba3b87ed,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-5.654701,54.639429,On or near Willowbrook Green,,,Violence and sexual offences,,
66c08161e6eb0ee245984e1e7f45e2251f9230672a0cfc266f467aa11ea321d1,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-7.320403,55.025457,On or near Carnhill,,,Violence and sexual offences,,
05608b96abfdeaa7536a38d3a27818c48a48ce35edf40c5f123aa343aee81425,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-6.676470,54.848805,On or near Crawfordsburn Drive,,,Violence and sexual offences,,
060672b8531404f598515957df33d6387e0647cbc382d35ef286fa3466362384,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-6.320757,54.748024,On or near The Parade,,,Violence and sexual offences,,
11d88a39eb6162376ca7c45a5dada774158dc62587b6a7226085c2ae65e621d4,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-5.882690,54.597313,On or near Irwin Avenue,,,Violence and sexual offences,,
0c76dcdf994cbd52b45a236d9ce165979e65668b752c41462cba80fc767ff7ee,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-6.268694,54.350832,On or near Bridge Street,,,Violence and sexual offences,,
874ef125c64b98a97359f48630465f709762cd27e25351bf6f8678e72e77f91c,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-5.935169,54.588355,On or near Lisburn Road,,,Violence and sexual offences,,
cd4f82d613e4d895aa19c1f93e8deeb681fe5c2e9e51f6f6084c06dcee29396b,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-6.271575,54.346677,On or near Old Kenlis Street,,,Violence and sexual offences,,
6ae0176ecec3872b9596b8e10d14c8e3a9abe2cfd6713003eb03a541934374aa,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-6.271575,54.346677,On or near Old Kenlis Street,,,Violence and sexual offences,,
86ece0c31dfc7f507fc77111b38d818df7150de6c849cdc9c3e911ea83bc0893,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-6.259981,54.672031,On or near Corbally Road,,,Violence and sexual offences,,
dbcd0a2e6e4c063f0ba8b90f54187d278c008df9fee8bb6c173467330010eac7,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-5.937243,54.615255,On or near Antrim Road,,,Violence and sexual offences,,
90cc6fc0ddba2672730e44e2dd8481b2bad10bd4d30347e0b02e9dd431e18a3e,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-7.382535,54.717217,On or near Mourne Park,,,Violence and sexual offences,,
a454af361daea19785dad5e004d9ffee0a124abae26e6f36c401b94a638d1a7f,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-5.486180,54.544272,On or near ,,,Violence and sexual offences,,
a21b216102cb6097e63619c03ad554d5696805642357525c38cb0ca95b52b531,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-6.231916,54.730643,On or near ,,,Violence and sexual offences,,
0d884956e5a1a8b3681520eb9aa34443b7417bfabc9d199e6007d30d1114a250,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-6.013858,54.754660,On or near Thornhill Parade,,,Violence and sexual offences,,
f68bd1f8536d978031fe182218be8a9595fe10677517f51f7b6c082f7aae69dc,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-6.048656,54.552619,On or near Mount Eagles Park,,,Violence and sexual offences,,
5497a6f32bf078d090dd072b4e986abba3c41d8ace20c6f85bbcdc8e8849a994,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-5.708953,54.334292,On or near Meadowlands,,,Violence and sexual offences,,
92e41ea965a5888188793670fe96595af0cf3b0284287ce84f9f1f9969103bd0,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-6.351340,54.239617,On or near Glen Road,,,Violence and sexual offences,,
f51c714a7387a9dbb57a0d172013a9ca0c408d252adf4119415d1d6fd711d12d,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-6.221368,54.715206,On or near Market Square,,,Violence and sexual offences,,
2874b026317bff8c28065855ef4d401ad93a2b764a89fd9eeb6be284052e1bb3,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-6.221368,54.715206,On or near Market Square,,,Violence and sexual offences,,
3674093829d9f3a4cb836cbd93be1fdd81584b9ffaf1575dd065a8d41263b945,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-6.949222,55.053071,On or near Main Street,,,Violence and sexual offences,,
7a041f31963ba731b67f4a2bc4030da6a6d0fa3c1b764e3fd9e313fc8143a829,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-6.754703,54.642373,On or near Fairhill Grove,,,Violence and sexual offences,,
f30b5c6ca089215150edaadd12e8648ff82648656f500ed8e00afe236df3f2f4,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-6.949222,55.053071,On or near Main Street,,,Violence and sexual offences,,
a264e4de000f228339a558c5083f0ea5e4921b0fb7baa34dfb455d524b9eb605,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-6.754703,54.642373,On or near Fairhill Grove,,,Violence and sexual offences,,
7f613f50b66c2660000fa06bea903c366630dc041da7b1430cd203964e2e2403,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-6.754703,54.642373,On or near Fairhill Grove,,,Violence and sexual offences,,
c9e813557e2d360bed2942bfdaa2c798e46232611adad18a50f026fdc25c90d2,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-5.926075,54.592548,On or near ,,,Violence and sexual offences,,
54fdb8b9481f0b74588da2b95decb20238525c2eab454859a7c60412b54343c8,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-5.904397,54.591959,On or near Bryansford Place,,,Violence and sexual offences,,
015901ccabb7399c5a0b0cf8986bb40af952bf62ff9be24be60bf59d5f2ff827,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-5.904397,54.591959,On or near Bryansford Place,,,Violence and sexual offences,,
626fb6cdb11f0e25b7ce76921d19f71412384b03f6bfe39943eb8cdbd7722826,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-5.930154,54.597254,On or near Donegall Square North,,,Violence and sexual offences,,
40fff217660e49ce2ecd16f1f7c1e3a6325e19b1ecd934779c604aa04dd804eb,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-5.961839,54.687758,On or near Ballycraigy Park,,,Violence and sexual offences,,
cf4cb165a41afa6c74fa5b93a7b0a06997fd17f1fb96817f733ec1f71a17a768,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-5.772998,54.729656,On or near Edenvale Avenue,,,Violence and sexual offences,,
4a4776e6e47aae4a66c3145d20b45b4ae809078d59b8c0b008fe85ac50585d00,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-7.465869,54.820432,On or near St. Colmans Drive,,,Violence and sexual offences,,
f57fc5306f1772e80c9f0b101c4cabdebe508967356a8152add04a340ea5735d,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-6.610566,54.753219,On or near Moneymore Road,,,Violence and sexual offences,,
c9405d0004874a939645937757cbbca4087916a126f2f1f19ac7af007ce9b642,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-5.928374,54.601518,On or near Donegall Street,,,Violence and sexual offences,,
e1f87261ef6ae4195e2d4298d57f0f0befb9b9b9a19101e84165732a23da1afd,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-5.947269,54.624599,On or near Westland Way,,,Violence and sexual offences,,
1a322110e88b089458bd1ac10c46df17f76edd8134936a18f66ba592df557909,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-6.068522,54.511985,On or near Iniscarn Close,,,Violence and sexual offences,,
f2e7945ebb08e610cc35f5d98deaeeef172837f3eabf9fcc5665a14bdc3cde33,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-5.900950,54.593094,On or near Castlereagh Street,,,Violence and sexual offences,,
319b328a5fc4d2ed11b22f09794cc7d2a94a8af0681e878d100c568b7355de72,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-5.536024,54.487887,On or near Church Avenue,,,Violence and sexual offences,,
ef7b0e86c42bf2392675e719002b5038e209975835e99c9dc11eddef9b7c44ce,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-5.536024,54.487887,On or near Church Avenue,,,Violence and sexual offences,,
3b2c153fa75e0943451d8ca0a48d0cdaab1c7f8e149ab7dda2a61f7e44df29dc,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-5.960796,54.673922,On or near Glencairn Drive,,,Violence and sexual offences,,
4c167daae97e58ec70c170a24ca1b97afad9e8dde11e5510cdeb33218c811ee6,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-5.969598,54.691096,On or near ,,,Violence and sexual offences,,
5f34e0204321a194b0bdfcd99ddd87d2af4cb4561a0ec168178cb336b52a71d4,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-5.969598,54.691096,On or near ,,,Violence and sexual offences,,
743d78554774a800c3a033f38a0122e5d613fec9bf7d0abe0e9883a10f476c6e,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-7.322417,54.941282,On or near Curryfree Road,,,Violence and sexual offences,,
0deff2e27f7c47cab4d7a1a8c3a40767a587c730b41043882a08ea09675926ca,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-5.930632,54.595447,On or near James Street South,,,Violence and sexual offences,,
85c7815d61196d975fae9320121a87826919be8f6b82a8555b1558a70c926c6f,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-5.875501,54.599550,On or near Dundela Avenue,,,Violence and sexual offences,,
764cfa925ed76fafb80bd1a39401e5e44986130d0ede66afee45269befc6576a,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-6.355949,54.446283,On or near Ardowen,,,Violence and sexual offences,,
0ebda67b81637583200bced06d28834d89621045fa1264504d6025094d6c917e,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-5.886080,54.614013,On or near ,,,Violence and sexual offences,,
dbd3b3fcc3286d927ec214c5648fbb226353a239789750f51430b1e6e9d91f4f,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-5.886080,54.614013,On or near ,,,Violence and sexual offences,,
484942ef5041656aa2980b2263dc63d0f443b0c6213e8a4e3745ab0d561c0592,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-6.723065,54.471520,On or near Redford Park,,,Violence and sexual offences,,
1f9e6831819a45c1cb01383f257fd8a281d8b901cc5fbeb6c8271920a8091587,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-5.872617,54.599356,On or near Belmont Close,,,Violence and sexual offences,,
11a5c9bbb0dd504983744635f940898caa6880a676b9c2bfe82b70fedb062a4a,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-6.270636,54.346340,On or near Old Kenlis Street,,,Violence and sexual offences,,
7fe4ffa58e59eaec00953b98cfb229c090e82adabcd7ee7c0da0ae68103c1293,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-6.321020,54.266279,On or near Drumantine View,,,Violence and sexual offences,,
ff4340735a5ab5fe33788583b51e4d92db9cd5c7cff9a27982b37d91c0a5575b,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-6.321020,54.266279,On or near Drumantine View,,,Violence and sexual offences,,
3270683b80215d573a4d7d0df58a87a13efbc2224bada1f547eaecbeb7b46619,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-6.447284,54.421598,On or near Mandeville Mews,,,Violence and sexual offences,,
dd99670cd13d3581816ae941cc108627076d21119f10d779265aee80cb4aaf16,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-5.930261,54.598181,On or near Donegall Place,,,Violence and sexual offences,,
1e2b6aee3648accc1fc9c9074377a8ea47f92bedbbb6caea9d8865ed2eb482c7,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-6.027974,54.520908,On or near Mill Street,,,Violence and sexual offences,,
3b867e7f2fc0a6959a7d6a245c5b765f14516ebcaad7e7d6ef525380ec60edb5,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-6.027974,54.520908,On or near Mill Street,,,Violence and sexual offences,,
834bc1ceb6248bdfea9c315846e5bd5adfb226cf0592212ecaeab8ba4f6ae2d6,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-7.304040,54.597171,On or near ,,,Violence and sexual offences,,
98cade4506516f7aca824e7be1bba741b092ede26fe3f91823350abf41fc5390,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-6.616758,54.762498,On or near Hospital Road,,,Violence and sexual offences,,
9eb80775f2dfb2daae4ae24a87d5135fa34f9806bb92310099fedad22aec1bfd,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-5.650817,54.400002,On or near Shore Street,,,Violence and sexual offences,,
64f5d3d1847b37f177b21829a5834c4ecb42ee92d74964f57594f62c121d2b6c,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-5.963616,54.674895,On or near Moyola Park,,,Violence and sexual offences,,
48600a1322806216f42651ab82a38313f580491244897a940c997b6e75d7c981,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-5.902077,54.543480,On or near Ballylenaghan Park,,,Violence and sexual offences,,
2b8535b9b0fc2c1543812cc7e8630505481ca27b9782180e16d13c8e7ba85258,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-5.891737,54.598019,On or near Connswater Street,,,Violence and sexual offences,,
4939ee5d3d0e24497e241bd88372a8f7230275bcb78c8c7cb450de05f727379f,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-5.929110,54.614146,On or near Mervue Street,,,Violence and sexual offences,,
20f50082afc10f8fa58848601be508c95f84ecc30ee6c6b804ccdc1ceb2dedd0,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-5.791292,54.599067,On or near Lambert Avenue,,,Violence and sexual offences,,
8a5c802f997663b33068363483ba4fb4790ea79736c2869c5acb6257878454c0,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-5.945343,54.598007,On or near Albert Street,,,Violence and sexual offences,,
5f189f5b56036291078f88f75ab33a97261cbc6e1657ddd11224f1a3b8924243,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-6.212635,54.729920,On or near Kintyre,,,Violence and sexual offences,,
32105835155b00e291de010096ac605416086d828a4a35de9bf06db46d8b70a3,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-6.654541,55.134756,On or near Glebe Avenue,,,Violence and sexual offences,,
7bd72ef857536c5e03a44f1a93cf658ad1a16333ee70c1022dd5ae89ea5568ef,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-7.318164,55.021914,On or near Carnhill,,,Violence and sexual offences,,
d64ad6269349c3470117f9544400c63e7c069dead3990661e1a78c816cfce063,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-5.925904,54.664973,On or near Carnreagh Bend,,,Violence and sexual offences,,
f7e0cf7873a9ab17f7f940db6573b5a1daaef61b69f78c5d08471ca79f44ed41,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-5.956344,54.601428,On or near Canmore Close,,,Violence and sexual offences,,
2acd69d5d99889e6d58685dbff864d3992ed7c18027e07ae2c2d6dbd4873f454,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-6.704853,54.248958,On or near Kinelowen Street,,,Violence and sexual offences,,
b7a1233f6e4d478bdd2caf70c7a7b2d88b87271a5107c07374ed9e30ec16ee0d,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-5.956344,54.601428,On or near Canmore Close,,,Violence and sexual offences,,
5fc75288de1fa354f96f9d0f3b46cc0026410d7b894a7cab6a9bf68513e919c1,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-5.948269,54.581974,On or near Edinburgh Street,,,Violence and sexual offences,,
